525=324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	324	1458	1296	1296	1458	1458	1296	1296	1458	1458	1296	1296	1458	1458	1296	1296	1458	
528=324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	324	1296	1458	1458	1296	1296	1458	1458	1296	1296	1458	1458	1296	1296	1458	1458	1296	
531=324	324	324	324	324	324	324	324	324	324	324	324	324	324	0	324	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	
534=1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	0	1296	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	
537=1458	1296	1296	1458	1458	1296	1296	1458	1458	1296	1296	1458	1458	1296	0	1458	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	
540=1296	1458	1458	1296	1296	1458	1458	1296	1296	1458	1458	1296	1296	1458	0	1296	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	
543=1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	1296	1458	0	1458	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	324	
546=90	72	72	72	90	72	72	72	90	72	72	72	90	72	0	72	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
549=72	90	72	72	72	90	72	72	72	90	72	72	72	90	0	72	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
552=72	72	90	72	72	72	90	72	72	72	90	72	72	72	0	72	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
555=72	72	72	90	72	72	72	90	72	72	72	90	72	72	0	90	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
558=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	90	72	72	72	90	72	72	72	90	72	72	72	90	72	72	72	
561=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	72	90	72	72	72	90	72	72	72	90	72	72	72	90	72	72	
564=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	72	72	90	72	72	72	90	72	72	72	90	72	72	72	90	72	
567=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	72	72	72	90	72	72	72	90	72	72	72	90	72	72	72	90	
570=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	729	648	729	648	729	648	729	648	729	648	729	648	729	648	729	648	
571=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	729	648	729	648	729	648	729	648	729	648	729	648	729	648	729	648	
572=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	729	648	648	729	729	648	648	729	729	648	648	729	729	648	648	729	
573=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	729	648	648	729	729	648	648	729	729	648	648	729	729	648	648	729	
574=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	648	729	729	648	648	729	729	648	648	729	729	648	648	729	729	648	
575=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	648	729	729	648	648	729	729	648	648	729	729	648	648	729	729	648	
576=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	648	729	648	729	648	729	648	729	648	729	648	729	648	729	648	729	
577=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	648	729	648	729	648	729	648	729	648	729	648	729	648	729	648	729	
578=729	648	729	648	729	648	729	648	729	648	729	648	729	648	0	648	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
579=729	648	729	648	729	648	729	648	729	648	729	648	729	648	0	648	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
580=729	648	648	729	729	648	648	729	729	648	648	729	729	648	0	729	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
581=729	648	648	729	729	648	648	729	729	648	648	729	729	648	0	729	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
582=648	729	729	648	648	729	729	648	648	729	729	648	648	729	0	648	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
583=648	729	729	648	648	729	729	648	648	729	729	648	648	729	0	648	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
584=648	729	648	729	648	729	648	729	648	729	648	729	648	729	0	729	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
585=648	729	648	729	648	729	648	729	648	729	648	729	648	729	0	729	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
586=45	36	36	36	45	36	36	36	45	36	36	36	45	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
587=45	36	36	36	45	36	36	36	45	36	36	36	45	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
588=36	45	36	36	36	45	36	36	36	45	36	36	36	45	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
589=36	45	36	36	36	45	36	36	36	45	36	36	36	45	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
590=36	36	45	36	36	36	45	36	36	36	45	36	36	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
591=36	36	45	36	36	36	45	36	36	36	45	36	36	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
592=36	36	36	45	36	36	36	45	36	36	36	45	36	36	0	45	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
593=36	36	36	45	36	36	36	45	36	36	36	45	36	36	0	45	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
594=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	
595=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	
596=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	
597=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	
598=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	
599=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	
600=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	
601=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	
602=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	729	648	729	648	729	648	729	648	729	648	729	648	729	648	729	648	
607=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	729	648	648	729	729	648	648	729	729	648	648	729	729	648	648	729	
612=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	648	729	729	648	648	729	729	648	648	729	729	648	648	729	729	648	
617=162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	162	648	729	648	729	648	729	648	729	648	729	648	729	648	729	648	729	
622=729	648	729	648	729	648	729	648	729	648	729	648	729	648	0	648	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
627=729	648	648	729	729	648	648	729	729	648	648	729	729	648	0	729	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
632=648	729	729	648	648	729	729	648	648	729	729	648	648	729	0	648	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
637=648	729	648	729	648	729	648	729	648	729	648	729	648	729	0	729	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	
642=45	36	36	36	45	36	36	36	45	36	36	36	45	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
645=36	45	36	36	36	45	36	36	36	45	36	36	36	45	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
648=36	36	45	36	36	36	45	36	36	36	45	36	36	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
651=36	36	36	45	36	36	36	45	36	36	36	45	36	36	0	45	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
654=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	
657=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	
660=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	
663=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	
666=54	54	54	54	54	54	54	54	54	54	54	54	54	54	0	54	270	216	216	216	270	216	216	216	270	216	216	216	270	216	216	216	
669=54	54	54	54	54	54	54	54	54	54	54	54	54	54	0	54	216	270	216	216	216	270	216	216	216	270	216	216	216	270	216	216	
672=54	54	54	54	54	54	54	54	54	54	54	54	54	54	0	54	216	216	270	216	216	216	270	216	216	216	270	216	216	216	270	216	
675=54	54	54	54	54	54	54	54	54	54	54	54	54	54	0	54	216	216	216	270	216	216	216	270	216	216	216	270	216	216	216	270	
678=270	216	216	216	270	216	216	216	270	216	216	216	270	216	0	216	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	
681=216	270	216	216	216	270	216	216	216	270	216	216	216	270	0	216	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	
684=216	216	270	216	216	216	270	216	216	216	270	216	216	216	0	216	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	
687=216	216	216	270	216	216	216	270	216	216	216	270	216	216	0	270	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	
690=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	135	108	108	108	135	108	108	108	135	108	108	108	135	108	108	108	
691=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	135	108	108	108	135	108	108	108	135	108	108	108	135	108	108	108	
692=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	135	108	108	108	135	108	108	108	135	108	108	108	135	108	108	
693=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	135	108	108	108	135	108	108	108	135	108	108	108	135	108	108	
694=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	108	135	108	108	108	135	108	108	108	135	108	108	108	135	108	
695=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	108	135	108	108	108	135	108	108	108	135	108	108	108	135	108	
696=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	108	108	135	108	108	108	135	108	108	108	135	108	108	108	135	
697=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	108	108	135	108	108	108	135	108	108	108	135	108	108	108	135	
698=135	108	108	108	135	108	108	108	135	108	108	108	135	108	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
699=135	108	108	108	135	108	108	108	135	108	108	108	135	108	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
700=108	135	108	108	108	135	108	108	108	135	108	108	108	135	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
701=108	135	108	108	108	135	108	108	108	135	108	108	108	135	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
702=108	108	135	108	108	108	135	108	108	108	135	108	108	108	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
703=108	108	135	108	108	108	135	108	108	108	135	108	108	108	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
704=108	108	108	135	108	108	108	135	108	108	108	135	108	108	0	135	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
705=108	108	108	135	108	108	108	135	108	108	108	135	108	108	0	135	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
706=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	135	108	108	108	135	108	108	108	135	108	108	108	135	108	108	108	
709=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	135	108	108	108	135	108	108	108	135	108	108	108	135	108	108	
712=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	108	135	108	108	108	135	108	108	108	135	108	108	108	135	108	
715=27	27	27	27	27	27	27	27	27	27	27	27	27	27	0	27	108	108	108	135	108	108	108	135	108	108	108	135	108	108	108	135	
718=135	108	108	108	135	108	108	108	135	108	108	108	135	108	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
721=108	135	108	108	108	135	108	108	108	135	108	108	108	135	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
724=108	108	135	108	108	108	135	108	108	108	135	108	108	108	0	108	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
727=108	108	108	135	108	108	108	135	108	108	108	135	108	108	0	135	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	
730=90	72	72	72	90	72	72	72	90	72	72	72	90	72	0	72	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
733=72	90	72	72	72	90	72	72	72	90	72	72	72	90	0	72	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
736=72	72	90	72	72	72	90	72	72	72	90	72	72	72	0	72	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
739=72	72	72	90	72	72	72	90	72	72	72	90	72	72	0	90	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	
742=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	90	72	72	72	90	72	72	72	90	72	72	72	90	72	72	72	
745=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	72	90	72	72	72	90	72	72	72	90	72	72	72	90	72	72	
748=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	72	72	90	72	72	72	90	72	72	72	90	72	72	72	90	72	
751=18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	18	72	72	72	90	72	72	72	90	72	72	72	90	72	72	72	90	
754=45	36	36	36	45	36	36	36	45	36	36	36	45	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
755=45	36	36	36	45	36	36	36	45	36	36	36	45	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
756=36	45	36	36	36	45	36	36	36	45	36	36	36	45	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
757=36	45	36	36	36	45	36	36	36	45	36	36	36	45	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
758=36	36	45	36	36	36	45	36	36	36	45	36	36	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
759=36	36	45	36	36	36	45	36	36	36	45	36	36	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
760=36	36	36	45	36	36	36	45	36	36	36	45	36	36	0	45	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
761=36	36	36	45	36	36	36	45	36	36	36	45	36	36	0	45	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
762=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	
763=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	
764=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	
765=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	
766=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	
767=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	
768=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	
769=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	
770=45	36	36	36	45	36	36	36	45	36	36	36	45	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
773=36	45	36	36	36	45	36	36	36	45	36	36	36	45	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
776=36	36	45	36	36	36	45	36	36	36	45	36	36	36	0	36	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
779=36	36	36	45	36	36	36	45	36	36	36	45	36	36	0	45	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	
782=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	
785=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	36	
788=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	36	
791=9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9	36	36	36	45	36	36	36	45	36	36	36	45	36	36	36	45	
794=30	24	24	24	30	24	24	24	30	24	24	24	30	24	0	24	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
797=24	30	24	24	24	30	24	24	24	30	24	24	24	30	0	24	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
800=24	24	30	24	24	24	30	24	24	24	30	24	24	24	0	24	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
803=24	24	24	30	24	24	24	30	24	24	24	30	24	24	0	30	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
806=6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	6	30	24	24	24	30	24	24	24	30	24	24	24	30	24	24	24	
809=6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	6	24	30	24	24	24	30	24	24	24	30	24	24	24	30	24	24	
812=6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	6	24	24	30	24	24	24	30	24	24	24	30	24	24	24	30	24	
815=6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	6	24	24	24	30	24	24	24	30	24	24	24	30	24	24	24	30	
818=15	12	12	12	15	12	12	12	15	12	12	12	15	12	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
819=15	12	12	12	15	12	12	12	15	12	12	12	15	12	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
820=12	15	12	12	12	15	12	12	12	15	12	12	12	15	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
821=12	15	12	12	12	15	12	12	12	15	12	12	12	15	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
822=12	12	15	12	12	12	15	12	12	12	15	12	12	12	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
823=12	12	15	12	12	12	15	12	12	12	15	12	12	12	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
824=12	12	12	15	12	12	12	15	12	12	12	15	12	12	0	15	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
825=12	12	12	15	12	12	12	15	12	12	12	15	12	12	0	15	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
826=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	15	12	12	12	15	12	12	12	15	12	12	12	15	12	12	12	
827=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	15	12	12	12	15	12	12	12	15	12	12	12	15	12	12	12	
828=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	15	12	12	12	15	12	12	12	15	12	12	12	15	12	12	
829=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	15	12	12	12	15	12	12	12	15	12	12	12	15	12	12	
830=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	12	15	12	12	12	15	12	12	12	15	12	12	12	15	12	
831=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	12	15	12	12	12	15	12	12	12	15	12	12	12	15	12	
832=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	12	12	15	12	12	12	15	12	12	12	15	12	12	12	15	
833=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	12	12	15	12	12	12	15	12	12	12	15	12	12	12	15	
834=15	12	12	12	15	12	12	12	15	12	12	12	15	12	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
847=12	15	12	12	12	15	12	12	12	15	12	12	12	15	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
860=12	12	15	12	12	12	15	12	12	12	15	12	12	12	0	12	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
873=12	12	12	15	12	12	12	15	12	12	12	15	12	12	0	15	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
886=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	15	12	12	12	15	12	12	12	15	12	12	12	15	12	12	
899=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	12	12	15	12	12	12	15	12	12	12	15	12	12	12	15	
912=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	12	12	15	12	12	12	15	12	12	12	15	12	12	12	15	12	
925=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	15	12	12	12	15	12	12	12	15	12	12	12	15	12	12	12	
938=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
939=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
941=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
942=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
946=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
947=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
948=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
949=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950=3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
951=3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
952=0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
953=0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954=0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955=0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956=0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
957=0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
959=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
960=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
961=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
962=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
963=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
964=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
965=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
966=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
967=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
968=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
969=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
970=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	
971=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	
972=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	
973=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	
974=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	
975=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	
976=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	
977=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	
978=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
979=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
980=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
981=3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
982=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
983=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
984=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
985=0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
